INFO 2024-05-16 09:02:52,835 autoreload 14 140407794355072 Watching for file changes with StatReloader
DEBUG 2024-05-16 09:02:53,260 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/core/handlers/asgi.py first seen with mtime 1713847791.1210096
DEBUG 2024-05-16 09:02:53,260 autoreload 14 140407794355072 File /usr/local/lib/python3.12/encodings/__init__.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:02:53,261 autoreload 14 140407794355072 File /usr/local/lib/python3.12/unittest/signals.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:02:53,261 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/db/models/functions/window.py first seen with mtime 1713847791.1610098
DEBUG 2024-05-16 09:02:53,261 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/core/cache/backends/base.py first seen with mtime 1713847791.1210096
DEBUG 2024-05-16 09:02:53,261 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/utils/http.py first seen with mtime 1713847791.2010102
DEBUG 2024-05-16 09:02:53,262 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/db/models/functions/math.py first seen with mtime 1713847791.1610098
DEBUG 2024-05-16 09:02:53,262 autoreload 14 140407794355072 File /usr/local/lib/python3.12/unittest/loader.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:02:53,262 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/db/models/indexes.py first seen with mtime 1713847791.1610098
DEBUG 2024-05-16 09:02:53,263 autoreload 14 140407794355072 File /usr/local/lib/python3.12/email/charset.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:02:53,263 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/contrib/contenttypes/views.py first seen with mtime 1713847790.7110064
DEBUG 2024-05-16 09:02:53,263 autoreload 14 140407794355072 File /usr/local/lib/python3.12/asyncio/futures.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:02:53,264 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/forms/boundfield.py first seen with mtime 1713847791.17101
DEBUG 2024-05-16 09:02:53,264 autoreload 14 140407794355072 File /usr/local/lib/python3.12/re/_constants.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:02:53,266 utils 14 140407751882432 (0.090) 
            SELECT c.relname,
            CASE WHEN c.relispartition THEN 'p' WHEN c.relkind IN ('m', 'v') THEN 'v' ELSE 't' END
            FROM pg_catalog.pg_class c
            LEFT JOIN pg_catalog.pg_namespace n ON n.oid = c.relnamespace
            WHERE c.relkind IN ('f', 'm', 'p', 'r', 'v')
                AND n.nspname NOT IN ('pg_catalog', 'pg_toast')
                AND pg_catalog.pg_table_is_visible(c.oid)
        ; args=None
DEBUG 2024-05-16 09:02:53,286 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/sqlparse/filters/others.py first seen with mtime 1713847789.620998
DEBUG 2024-05-16 09:02:53,287 autoreload 14 140407794355072 File /usr/local/lib/python3.12/asyncio/threads.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:02:53,291 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/middleware.py first seen with mtime 1713847790.651006
DEBUG 2024-05-16 09:02:53,292 autoreload 14 140407794355072 File /usr/local/lib/python3.12/http/__init__.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:02:53,292 autoreload 14 140407794355072 File /usr/local/lib/python3.12/urllib/__init__.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:02:53,292 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/utils/duration.py first seen with mtime 1713847791.2010102
DEBUG 2024-05-16 09:02:53,292 autoreload 14 140407794355072 File /usr/local/lib/python3.12/random.py first seen with mtime 1712759888.0
DEBUG 2024-05-16 09:02:53,293 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/core/signals.py first seen with mtime 1713847791.1210096
DEBUG 2024-05-16 09:02:53,293 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/mptt/models.py first seen with mtime 1713847792.841023
DEBUG 2024-05-16 09:02:53,293 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/template/defaultfilters.py first seen with mtime 1713847791.18101
DEBUG 2024-05-16 09:02:53,293 autoreload 14 140407794355072 File /workspace/myapp/memorymap/forms.py first seen with mtime 1715453653.4270346
DEBUG 2024-05-16 09:02:53,293 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/contrib/staticfiles/management/__init__.py first seen with mtime 1713847791.1110096
DEBUG 2024-05-16 09:02:53,294 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/db/models/query_utils.py first seen with mtime 1713847791.1610098
DEBUG 2024-05-16 09:02:53,294 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/core/mail/message.py first seen with mtime 1713847791.1310096
DEBUG 2024-05-16 09:02:53,294 autoreload 14 140407794355072 File /workspace/myapp/memorymap/__init__.py first seen with mtime 1709702064.9159434
DEBUG 2024-05-16 09:02:53,294 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/utils/connection.py first seen with mtime 1713847791.2010102
DEBUG 2024-05-16 09:02:53,295 autoreload 14 140407794355072 File /usr/local/lib/python3.12/email/parser.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:02:53,295 autoreload 14 140407794355072 File /usr/local/lib/python3.12/http/client.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:02:53,295 autoreload 14 140407794355072 File /usr/local/lib/python3.12/asyncio/coroutines.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:02:53,295 autoreload 14 140407794355072 File /usr/local/lib/python3.12/_markupbase.py first seen with mtime 1712759888.0
DEBUG 2024-05-16 09:02:53,295 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/utils/asyncio.py first seen with mtime 1713847791.2010102
DEBUG 2024-05-16 09:02:53,295 autoreload 14 140407794355072 File /usr/local/lib/python3.12/concurrent/futures/thread.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:02:53,295 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/sqlparse/engine/grouping.py first seen with mtime 1713847789.620998
DEBUG 2024-05-16 09:02:53,295 autoreload 14 140407794355072 File /usr/local/lib/python3.12/asyncio/tasks.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:02:53,296 autoreload 14 140407794355072 File /usr/local/lib/python3.12/hashlib.py first seen with mtime 1712759888.0
DEBUG 2024-05-16 09:02:53,296 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/db/migrations/operations/models.py first seen with mtime 1713847791.1510098
DEBUG 2024-05-16 09:02:53,296 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/mptt/templatetags/__init__.py first seen with mtime 1713847792.8510232
DEBUG 2024-05-16 09:02:53,296 autoreload 14 140407794355072 File /usr/local/lib/python3.12/lib-dynload/_ssl.cpython-312-x86_64-linux-gnu.so first seen with mtime 1712759897.0
DEBUG 2024-05-16 09:02:53,296 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/urls/__init__.py first seen with mtime 1713847791.19101
DEBUG 2024-05-16 09:02:53,296 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/core/checks/messages.py first seen with mtime 1713847791.1210096
DEBUG 2024-05-16 09:02:53,296 autoreload 14 140407794355072 File /usr/local/lib/python3.12/urllib/parse.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:02:53,297 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/template/exceptions.py first seen with mtime 1713847791.18101
DEBUG 2024-05-16 09:02:53,297 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/decorators.py first seen with mtime 1713847790.651006
DEBUG 2024-05-16 09:02:53,301 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/db/transaction.py first seen with mtime 1713847791.1410098
DEBUG 2024-05-16 09:02:53,301 utils 14 140407751882432 (0.010) SELECT "django_migrations"."id", "django_migrations"."app", "django_migrations"."name", "django_migrations"."applied" FROM "django_migrations"; args=()
DEBUG 2024-05-16 09:02:53,303 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/views/generic/list.py first seen with mtime 1713847791.2110102
DEBUG 2024-05-16 09:02:53,303 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/db/models/fields/proxy.py first seen with mtime 1713847791.1610098
DEBUG 2024-05-16 09:02:53,303 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/contrib/contenttypes/management/__init__.py first seen with mtime 1713847790.7510066
DEBUG 2024-05-16 09:02:53,303 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/db/models/aggregates.py first seen with mtime 1713847791.1610098
DEBUG 2024-05-16 09:02:53,303 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/contrib/admin/templatetags/admin_list.py first seen with mtime 1713847790.5910053
DEBUG 2024-05-16 09:02:53,305 autoreload 14 140407794355072 File /usr/local/lib/python3.12/gzip.py first seen with mtime 1712759888.0
DEBUG 2024-05-16 09:02:53,305 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/contrib/admin/views/__init__.py first seen with mtime 1713847790.5910053
DEBUG 2024-05-16 09:02:53,305 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/db/backends/base/features.py first seen with mtime 1713847791.1410098
DEBUG 2024-05-16 09:02:53,313 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/checks.py first seen with mtime 1713847790.651006
DEBUG 2024-05-16 09:02:53,313 autoreload 14 140407794355072 File /usr/local/lib/python3.12/email/mime/nonmultipart.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:02:53,313 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/forms/__init__.py first seen with mtime 1713847791.17101
DEBUG 2024-05-16 09:02:53,313 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/db/models/fields/reverse_related.py first seen with mtime 1713847791.1610098
DEBUG 2024-05-16 09:02:53,313 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/pytz/tzinfo.py first seen with mtime 1713847789.4609966
DEBUG 2024-05-16 09:02:53,317 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/contrib/staticfiles/checks.py first seen with mtime 1713847791.1110096
DEBUG 2024-05-16 09:02:53,317 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/contrib/admin/exceptions.py first seen with mtime 1713847790.431004
DEBUG 2024-05-16 09:02:53,317 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/sqlparse/lexer.py first seen with mtime 1713847789.620998
DEBUG 2024-05-16 09:02:53,317 autoreload 14 140407794355072 File /usr/local/lib/python3.12/lib-dynload/math.cpython-312-x86_64-linux-gnu.so first seen with mtime 1712759897.0
DEBUG 2024-05-16 09:02:53,317 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/template/library.py first seen with mtime 1713847791.19101
DEBUG 2024-05-16 09:02:53,317 autoreload 14 140407794355072 File /usr/local/lib/python3.12/bz2.py first seen with mtime 1712759888.0
DEBUG 2024-05-16 09:02:53,317 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/utils/itercompat.py first seen with mtime 1713847791.2010102
DEBUG 2024-05-16 09:02:53,318 autoreload 14 140407794355072 File /workspace/myapp/myapp/settings.py first seen with mtime 1715447050.7617824
DEBUG 2024-05-16 09:02:53,318 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/contrib/staticfiles/utils.py first seen with mtime 1713847791.1110096
DEBUG 2024-05-16 09:02:53,318 autoreload 14 140407794355072 File /usr/local/lib/python3.12/asyncio/subprocess.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:02:53,318 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/urls/base.py first seen with mtime 1713847791.19101
DEBUG 2024-05-16 09:02:53,318 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/db/models/fields/related_lookups.py first seen with mtime 1713847791.1610098
DEBUG 2024-05-16 09:02:53,318 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/core/checks/registry.py first seen with mtime 1713847791.1210096
DEBUG 2024-05-16 09:02:53,318 autoreload 14 140407794355072 File /usr/local/lib/python3.12/lib-dynload/_blake2.cpython-312-x86_64-linux-gnu.so first seen with mtime 1712759897.0
DEBUG 2024-05-16 09:02:53,318 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/contrib/messages/__init__.py first seen with mtime 1713847790.921008
DEBUG 2024-05-16 09:02:53,319 autoreload 14 140407794355072 File /usr/local/lib/python3.12/email/header.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:02:53,319 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/utils/decorators.py first seen with mtime 1713847791.2010102
DEBUG 2024-05-16 09:02:53,319 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/core/checks/database.py first seen with mtime 1713847791.1210096
DEBUG 2024-05-16 09:02:53,319 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/db/backends/postgresql/schema.py first seen with mtime 1713847791.1510098
DEBUG 2024-05-16 09:02:53,319 autoreload 14 140407794355072 File /usr/local/lib/python3.12/linecache.py first seen with mtime 1712759888.0
DEBUG 2024-05-16 09:02:53,319 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/contrib/sessions/backends/__init__.py first seen with mtime 1713847791.0210087
DEBUG 2024-05-16 09:02:53,319 autoreload 14 140407794355072 File /usr/local/lib/python3.12/csv.py first seen with mtime 1712759888.0
DEBUG 2024-05-16 09:02:53,319 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/contrib/__init__.py first seen with mtime 1713847790.431004
DEBUG 2024-05-16 09:02:53,319 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/middleware/__init__.py first seen with mtime 1713847791.18101
DEBUG 2024-05-16 09:02:53,320 autoreload 14 140407794355072 File /usr/local/lib/python3.12/wsgiref/handlers.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:02:53,320 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/db/utils.py first seen with mtime 1713847791.1410098
DEBUG 2024-05-16 09:02:53,320 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/psycopg2/_psycopg.cpython-312-x86_64-linux-gnu.so first seen with mtime 1713847789.6809983
DEBUG 2024-05-16 09:02:53,320 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/dispatch/__init__.py first seen with mtime 1713847791.17101
DEBUG 2024-05-16 09:02:53,320 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/db/backends/base/creation.py first seen with mtime 1713847791.1410098
DEBUG 2024-05-16 09:02:53,320 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/django/core/__init__.py first seen with mtime 1713847791.1110096
DEBUG 2024-05-16 09:02:53,320 autoreload 14 140407794355072 File /usr/local/lib/python3.12/urllib/request.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 09:02:53,320 autoreload 14 140407794355072 File /usr/local/lib/python3.12/site-packages/psycopg2/extensions.py first seen with mtime 1713847789.6809983
DEBUG 2024-05-16 09:02:53,320 autoreload 14 140407794355072 File /usr/local/lib/python3.12/tempfile.py first seen with mtime 1712759888.0
